通し番号,popup,遺産名,lat,lon,lat-修正,lon-修正,国,種類,文化遺産,自然遺産,複合遺産,登録年,(ⅰ),(ⅱ),(ⅲ),(ⅳ),(ⅴ),(ⅵ),(ⅶ),(ⅷ),(ⅸ),(ⅹ)
95,ジェノヴァ：レ・ストラーデ・ヌオーヴェとパラッツィ・デイ・ロッリ制度/2006,ジェノヴァ：レ・ストラーデ・ヌオーヴェとパラッツィ・デイ・ロッリ制度,44.41222222,8.931111111,,,イタリア共和国,文化遺産,1,0,0,2006,0,1,0,1,0,0,0,0,0,0
908,アルデシュ県ポン・ダルクの装飾洞窟：ショーヴェ・ポン・ダルク洞窟/2014,アルデシュ県ポン・ダルクの装飾洞窟：ショーヴェ・ポン・ダルク洞窟,44.3875,4.416111111,,,フランス共和国,文化遺産,1,0,0,2014,1,0,1,0,0,0,0,0,0,0
345,ルーネンバーグの旧市街/1995,ルーネンバーグの旧市街,44.37611111,-64.30916667,,,カナダ,文化遺産,1,0,0,1995,0,0,0,1,1,0,0,0,0,0
884,コースとセヴェンヌ：地中海性農業牧草地の文化的景観/2011,コースとセヴェンヌ：地中海性農業牧草地の文化的景観,44.22027778,3.473055556,,,フランス共和国,文化遺産,1,0,0,2011,0,0,1,0,1,0,0,0,0,0
882,オランジュの凱旋門、ローマ劇場とその周辺/1981,オランジュの凱旋門、ローマ劇場とその周辺,44.13572222,4.808416667,,,フランス共和国,文化遺産,1,0,0,1981,0,0,1,0,0,1,0,0,0,0
920,スレバルナ自然保護区/1983,スレバルナ自然保護区,44.11444444,27.07805556,,,ブルガリア共和国,自然遺産,0,1,0,1983,0,0,0,0,0,0,0,0,0,1
110,ポルトヴェーネレ、チンクエ・テッレと小島群（パルマリア島、ティーノ島、ティネット島）/1997,ポルトヴェーネレ、チンクエ・テッレと小島群（パルマリア島、ティーノ島、ティネット島）,44.10694444,9.729166667,,,イタリア共和国,文化遺産,1,0,0,1997,0,1,0,1,1,0,0,0,0,0
1142,西カフカス山脈/1999,西カフカス山脈,44,40,,,ロシア連邦,自然遺産,0,1,0,1999,0,0,0,0,0,0,0,0,1,1
874,アヴィニョンの歴史地区：教皇庁宮殿、司教の建造物群、アヴィニョンの橋/1995,アヴィニョンの歴史地区：教皇庁宮殿、司教の建造物群、アヴィニョンの橋,43.95277778,4.806111111,,,フランス共和国,文化遺産,1,0,0,1995,1,1,0,1,0,0,0,0,0,0
901,ポン・デュ・ガール（ローマの水道橋）/1985,ポン・デュ・ガール（ローマの水道橋）,43.94722222,4.535277778,,,フランス共和国,文化遺産,1,0,0,1985,1,0,1,1,0,0,0,0,0,0
441,サン・マリノの歴史地区とティタノ山/2008,サン・マリノの歴史地区とティタノ山,43.93277778,12.45194444,,,サン・マリノ共和国,文化遺産,1,0,0,2008,0,0,1,0,0,0,0,0,0,0
888,司教座都市アルビ/2010,司教座都市アルビ,43.92833333,2.1425,,,フランス共和国,文化遺産,1,0,0,2010,0,0,0,1,1,0,0,0,0,0
558,ガレリウス帝の宮殿、ガムジグラード－ロムリアーナ/2007,ガレリウス帝の宮殿、ガムジグラード－ロムリアーナ,43.89930556,22.18611111,,,セルビア共和国,文化遺産,1,0,0,2007,0,0,1,1,0,0,0,0,0,0
119,トスカーナのメディチ家の別荘と庭園/2013,トスカーナのメディチ家の別荘と庭園,43.85777778,11.30416667,,,イタリア共和国,文化遺産,1,0,0,2013,0,1,0,1,0,1,0,0,0,0
329,タムガリの考古的景観にある岩絵群/2004,タムガリの考古的景観にある岩絵群,43.80333333,75.535,,,カザフスタン共和国,文化遺産,1,0,0,2004,0,0,1,0,0,0,0,0,0,0
981,ヴィシェグラードのメフメド・パシャ・ソコロヴィッチ橋/2007,ヴィシェグラードのメフメド・パシャ・ソコロヴィッチ橋,43.78144444,19.288025,,,ボスニア・ヘルツェゴビナ,文化遺産,1,0,0,2007,0,1,0,1,0,0,0,0,0,0
109,フィレンツェの歴史地区/1982,フィレンツェの歴史地区,43.77305556,11.25611111,,,イタリア共和国,文化遺産,1,0,0,1982,1,1,1,1,0,1,0,0,0,0
400,シベニクの聖ヤコブ大聖堂/2000,シベニクの聖ヤコブ大聖堂,43.73629,15.88333333,,,クロアチア共和国,文化遺産,1,0,0,2000,1,1,0,1,0,0,0,0,0,0
87,ウルビーノの歴史地区/1998,ウルビーノの歴史地区,43.725,12.63333333,,,イタリア共和国,文化遺産,1,0,0,1998,0,1,0,1,0,0,0,0,0,0
917,イワノヴォの岩窟教会群/1979,イワノヴォの岩窟教会群,43.71666667,25.96666667,,,ブルガリア共和国,文化遺産,1,0,0,1979,0,1,1,0,0,0,0,0,0,0
876,アルルのローマ遺跡とロマネスク建築/1981,アルルのローマ遺跡とロマネスク建築,43.67763889,4.630694444,,,フランス共和国,文化遺産,1,0,0,1981,0,1,0,1,0,0,0,0,0,0
919,スヴェシュタリのトラキア人の古墳/1985,スヴェシュタリのトラキア人の古墳,43.66666667,26.66666667,,,ブルガリア共和国,文化遺産,1,0,0,1985,1,0,1,0,0,0,0,0,0,0
902,ミディ運河/1996,ミディ運河,43.61138889,1.416388889,,,フランス共和国,文化遺産,1,0,0,1996,1,1,0,1,0,1,0,0,0,0
406,歴史都市トロギール/1997,歴史都市トロギール,43.5125,16.25166667,,,クロアチア共和国,文化遺産,1,0,0,1997,0,1,0,1,0,0,0,0,0,0
401,スプリトのディオクレティアヌス帝の宮殿と歴史的建造物群/1979,スプリトのディオクレティアヌス帝の宮殿と歴史的建造物群,43.50944444,16.44333333,,,クロアチア共和国,文化遺産,1,0,0,1979,0,1,1,1,0,0,0,0,0,0
561,ストゥデニツァ修道院/1986,ストゥデニツァ修道院,43.48611111,20.53666667,,,セルビア共和国,文化遺産,1,0,0,1986,1,1,0,1,0,1,0,0,0,0
93,サン・ジミニャーノの歴史地区/1990,サン・ジミニャーノの歴史地区,43.46805556,11.04166667,,,イタリア共和国,文化遺産,1,0,0,1990,1,0,1,1,0,0,0,0,0,0
516,ヘラクレスの塔/2009,ヘラクレスの塔,43.38583333,-8.406388889,,,スペイン,文化遺産,1,0,0,2009,0,0,1,0,0,0,0,0,0,0
490,アルタミラ洞窟とスペイン北部の旧石器時代洞窟壁画/1985,アルタミラ洞窟とスペイン北部の旧石器時代洞窟壁画,43.38252778,-4.116166667,,,スペイン,文化遺産,1,0,0,1985,1,0,1,0,0,0,0,0,0,0
484,アストゥリアス王国とオビエドの宗教建築物群/1985,アストゥリアス王国とオビエドの宗教建築物群,43.3625,-5.843055556,,,スペイン,文化遺産,1,0,0,1985,1,1,0,1,0,0,0,0,0,0
982,モスタル旧市街の石橋と周辺/2005,モスタル旧市街の石橋と周辺,43.34811111,17.81091667,,,ボスニア・ヘルツェゴビナ,文化遺産,1,0,0,2005,0,0,0,0,0,1,0,0,0,0
514,ビスカヤ橋/2006,ビスカヤ橋,43.323175,-3.016833333,,,スペイン,文化遺産,1,0,0,2006,1,1,0,0,0,0,0,0,0,0
94,シエナの歴史地区/1995,シエナの歴史地区,43.31861111,11.33166667,,,イタリア共和国,文化遺産,1,0,0,1995,1,1,0,1,0,0,0,0,0,0
924,マダラの騎馬像/1979,マダラの騎馬像,43.3,27.15,,,ブルガリア共和国,文化遺産,1,0,0,1979,1,0,1,0,0,0,0,0,0,0
330,ホージャ・アフマド・ヤサヴィー廟/2003,ホージャ・アフマド・ヤサヴィー廟,43.29305556,68.27444444,,,カザフスタン共和国,文化遺産,1,0,0,2003,1,0,1,1,0,0,0,0,0,0
883,カルカッソンヌの歴史的城塞都市/1997,カルカッソンヌの歴史的城塞都市,43.21055556,2.358888889,,,フランス共和国,文化遺産,1,0,0,1997,0,1,0,1,0,0,0,0,0,0
403,フヴァル島のスターリ・グラード平地/2008,フヴァル島のスターリ・グラード平地,43.18166667,16.63861111,,,クロアチア共和国,文化遺産,1,0,0,2008,0,1,1,0,1,0,0,0,0,0
1096,ドゥルミトル国立公園/1980,ドゥルミトル国立公園,43.13333333,19.01666667,,,モンテネグロ,自然遺産,0,1,0,1980,0,0,0,0,0,0,1,1,0,1
560,スタリ・ラスの遺跡とソポチャニの修道院/1979,スタリ・ラスの遺跡とソポチャニの修道院,43.11888889,20.42277778,,,セルビア共和国,文化遺産,1,0,0,1979,1,0,1,0,0,0,0,0,0,0
107,ピエンツァの歴史地区/1996,ピエンツァの歴史地区,43.07694444,11.67861111,,,イタリア共和国,文化遺産,1,0,0,1996,1,1,0,1,0,0,0,0,0,0
89,オルチア渓谷/2004,オルチア渓谷,43.06666667,11.55,,,イタリア共和国,文化遺産,1,0,0,2004,0,0,0,1,0,1,0,0,0,0
77,アッシジのサン・フランチェスコ聖堂と関連建造物群/2000,アッシジのサン・フランチェスコ聖堂と関連建造物群,43.06616667,12.62244444,,,イタリア共和国,文化遺産,1,0,0,2000,1,1,1,1,0,1,0,0,0,0
523,ルーゴのローマの城壁群/2000,ルーゴのローマの城壁群,43.01111111,-7.553333333,,,スペイン,文化遺産,1,0,0,2000,0,0,0,1,0,0,0,0,0,0
444,上スヴァネチア/1996,上スヴァネチア,42.91638889,43.01138889,,,ジョージア,文化遺産,1,0,0,1996,0,0,0,1,1,0,0,0,0,0
503,サンティアゴ・デ・コンポステーラ（旧市街）/1985,サンティアゴ・デ・コンポステーラ（旧市街）,42.88076,-8.533333333,,,スペイン,文化遺産,1,0,0,1985,1,1,0,0,0,1,0,0,0,0
529,ピレネー山脈のペルデュ山/1997,ピレネー山脈のペルデュ山,42.68542,0.0005,,,スペイン及びフランス共和国,複合遺産,0,0,1,1997,0,0,1,1,1,0,1,1,0,0
559,コソボの中世建造物群/2004,コソボの中世建造物群,42.66111111,20.26555556,,,セルビア共和国,文化遺産,1,0,0,2004,0,1,1,1,0,0,0,0,0,0
921,ネセビルの古代都市/1983,ネセビルの古代都市,42.65611111,27.73,,,ブルガリア共和国,文化遺産,1,0,0,1983,0,0,1,1,0,0,0,0,0,0
402,ドゥブロヴニクの旧市街/1979,ドゥブロヴニクの旧市街,42.65055556,18.09138889,,,クロアチア共和国,文化遺産,1,0,0,1979,1,0,1,1,0,0,0,0,0,0
923,ボヤナの教会/1979,ボヤナの教会,42.65,23.26666667,,,ブルガリア共和国,文化遺産,1,0,0,1979,0,1,1,0,0,0,0,0,0,0
918,カザンラクのトラキア人の古墳/1979,カザンラクのトラキア人の古墳,42.61666667,25.4,,,ブルガリア共和国,文化遺産,1,0,0,1979,1,0,1,1,0,0,0,0,0,0
517,ボイ渓谷のカタルーニャ風ロマネスク様式教会群/2000,ボイ渓谷のカタルーニャ風ロマネスク様式教会群,42.50472222,0.803611111,,,スペイン,文化遺産,1,0,0,2000,0,1,0,1,0,0,0,0,0,0
60,マドリウ・パラフィタ・クラロー渓谷/2004,マドリウ・パラフィタ・クラロー渓谷,42.49472222,1.595555556,,,アンドラ公国,文化遺産,1,0,0,2004,0,0,0,0,1,0,0,0,0,0
1095,コトルの文化歴史地域と自然/1979,コトルの文化歴史地域と自然,42.48333333,18.7,,,モンテネグロ,文化遺産,1,0,0,1979,1,1,1,1,0,0,0,0,0,0
522,ラス・メドゥラス/1997,ラス・メドゥラス,42.46938889,-6.77075,,,スペイン,文化遺産,1,0,0,1997,1,1,1,1,0,0,0,0,0,0
504,サンティアゴ・デ・コンポステーラの巡礼路：カミノ・フランセスとスペイン北部の道/1993,サンティアゴ・デ・コンポステーラの巡礼路：カミノ・フランセスとスペイン北部の道,42.45916667,-5.883333333,,,スペイン,文化遺産,1,0,0,1993,0,1,0,1,0,1,0,0,0,0
738,クフナ ‐ ウルゲンチ/2005,クフナ ‐ ウルゲンチ,42.38833333,59.27055556,,,トルクメニスタン,文化遺産,1,0,0,2005,0,1,1,0,0,0,0,0,0,0
485,アタプエルカの考古遺跡群/2000,アタプエルカの考古遺跡群,42.37138889,-3.547222222,,,スペイン,文化遺産,1,0,0,2000,0,0,1,0,1,0,0,0,0,0
653,元の上都遺跡/2012,元の上都遺跡,42.358,116.1851278,,,中華人民共和国,文化遺産,1,0,0,2012,0,1,1,1,0,1,0,0,0,0
515,ブルゴスの大聖堂/1984,ブルゴスの大聖堂,42.34019444,-3.704,,,スペイン,文化遺産,1,0,0,1984,0,1,0,1,0,1,0,0,0,0
505,サン・ミリャン・ユソとスソの修道院群/1997,サン・ミリャン・ユソとスソの修道院群,42.32583333,-2.865,,,スペイン,文化遺産,1,0,0,1997,0,1,0,1,0,1,0,0,0,0
900,ポルト湾：ピアナのカランケ、ジロラッタ湾、スカンドラ保護区/1983,ポルト湾：ピアナのカランケ、ジロラッタ湾、スカンドラ保護区,42.32519444,8.628833333,,,フランス共和国,自然遺産,0,1,0,1983,0,0,0,0,0,0,1,1,0,1
445,ゲラティ修道院/1994,ゲラティ修道院,42.26222222,42.71638889,,,ジョージア,文化遺産,1,0,0,1994,0,0,0,1,0,0,0,0,0,0
925,リラの修道院/1983,リラの修道院,42.11666667,23.4,,,ブルガリア共和国,文化遺産,1,0,0,1983,0,0,0,0,0,1,0,0,0,0
1141,デルベントのシタデル、古代都市、要塞建築物群/2003,デルベントのシタデル、古代都市、要塞建築物群,42.05297222,48.29719444,,,ロシア連邦,文化遺産,1,0,0,2003,0,0,1,1,0,0,0,0,0,0
97,チェルヴェテリとタルクィニアのエトルリア古代古墳群/2004,チェルヴェテリとタルクィニアのエトルリア古代古墳群,42.00683333,12.10188889,,,イタリア共和国,文化遺産,1,0,0,2004,1,0,1,1,0,0,0,0,0,0
656,新疆天山/2013,新疆天山,41.96833333,80.35416667,,,中華人民共和国,自然遺産,0,1,0,2013,0,0,0,0,0,0,1,0,1,0
99,ティヴォリのエステ家別荘/2001,ティヴォリのエステ家別荘,41.96391667,12.79625,,,イタリア共和国,文化遺産,1,0,0,2001,1,1,1,1,0,1,0,0,0,0
100,ティヴォリのハドリアヌス別荘/1999,ティヴォリのハドリアヌス別荘,41.94416667,12.77197222,,,イタリア共和国,文化遺産,1,0,0,1999,1,1,1,0,0,0,0,0,0,0
209,ヴァティカン市国/1984,ヴァティカン市国,41.90216667,12.45736111,,,ヴァティカン市国,文化遺産,1,0,0,1984,1,1,0,1,0,1,0,0,0,0
126,ローマの歴史地区と教皇領、サン・パオロ・フォーリ・レ・ムーラ聖堂/1980,ローマの歴史地区と教皇領、サン・パオロ・フォーリ・レ・ムーラ聖堂,41.89022222,12.49230556,,,イタリア共和国及びヴァティカン市国,文化遺産,1,0,0,1980,1,1,1,1,0,1,0,0,0,0
446,ムツヘタの歴史的建造物群/1994,ムツヘタの歴史的建造物群,41.84388889,44.71638889,,,ジョージア,文化遺産,1,0,0,1994,0,0,1,1,0,0,0,0,0,0
646,北京と瀋陽の故宮/1987,北京と瀋陽の故宮,41.79416667,123.4469444,,,中華人民共和国,文化遺産,1,0,0,1987,1,1,1,1,0,0,0,0,0,0
648,明・清時代の皇帝陵墓/2000,明・清時代の皇帝陵墓,41.70722222,124.7938889,,,中華人民共和国,文化遺産,1,0,0,2000,1,1,1,1,0,1,0,0,0,0
742,エディルネのセリミエ・モスクとその関連施設/2011,エディルネのセリミエ・モスクとその関連施設,41.67777778,26.55944444,,,トルコ共和国,文化遺産,1,0,0,2011,1,0,0,1,0,0,0,0,0,0
922,ピリン国立公園/1983,ピリン国立公園,41.66666667,23.5,,,ブルガリア共和国,自然遺産,0,1,0,1983,0,0,0,0,0,0,1,1,1,0
997,ギマランイスの歴史地区/2001,ギマランイスの歴史地区,41.44083333,-8.294722222,,,ポルトガル共和国,文化遺産,1,0,0,2001,0,1,1,1,0,0,0,0,0,0
512,バルセロナのカタルーニャ音楽堂とサン・パウ病院/1997,バルセロナのカタルーニャ音楽堂とサン・パウ病院,41.38777778,2.175,,,スペイン,文化遺産,1,0,0,1997,1,1,0,1,0,0,0,0,0,0
518,ポブレの修道院/1991,ポブレの修道院,41.38083333,1.0825,,,スペイン,文化遺産,1,0,0,1991,1,0,0,1,0,0,0,0,0,0
219,ヒヴァのイチャン・カラ/1990,ヒヴァのイチャン・カラ,41.37833333,60.36388889,,,ウズベキスタン共和国,文化遺産,1,0,0,1990,0,0,1,1,1,0,0,0,0,0
29,レッドウッド国立・州立公園群/1980,レッドウッド国立・州立公園群,41.37388889,-123.9980556,,,アメリカ合衆国,自然遺産,0,1,0,1980,0,0,0,0,0,0,1,0,1,0
745,サフランボルの旧市街/1994,サフランボルの旧市街,41.26,32.68972222,,,トルコ共和国,文化遺産,1,0,0,1994,0,1,0,1,1,0,0,0,0,0
624,古代高句麗王国の都城と古墳群/2004,古代高句麗王国の都城と古墳群,41.15694444,126.1872222,,,中華人民共和国,文化遺産,1,0,0,2004,1,1,1,1,1,0,0,0,0,0
1002,ポルトの歴史地区、ルイス1世橋とセラ・ド・ピラール修道院/1996,ポルトの歴史地区、ルイス1世橋とセラ・ド・ピラール修道院,41.14166667,-8.616666667,,,ポルトガル共和国,文化遺産,1,0,0,1996,0,0,0,1,0,0,0,0,0,0
362,オフリド地方の自然及び文化遺産/1979,オフリド地方の自然及び文化遺産,41.11805556,20.81333333,,,アルバニア共和国及び北マケドニア共和国,複合遺産,0,0,1,1979,1,0,1,1,0,0,1,0,0,0
508,タラゴナの考古遺跡群/2000,タラゴナの考古遺跡群,41.11472222,1.259305556,,,スペイン,文化遺産,1,0,0,2000,0,1,1,0,0,0,0,0,0,0
995,アルト・ドウロのワイン生産地域/2001,アルト・ドウロのワイン生産地域,41.10166667,-7.798888889,,,ポルトガル共和国,文化遺産,1,0,0,2001,0,0,1,1,1,0,0,0,0,0
55,アフパットとサナインの修道院/1996,アフパットとサナインの修道院,41.095,44.71027778,,,アルメニア共和国,文化遺産,1,0,0,1996,0,1,0,1,0,0,0,0,0,0
90,カステル・デル・モンテ/1996,カステル・デル・モンテ,41.08480556,16.27094444,,,イタリア共和国,文化遺産,1,0,0,1996,1,1,1,0,0,0,0,0,0,0
91,カゼルタの18世紀の王宮と庭園、ヴァンヴィテッリの水道橋、サン・レウチョの関連遺産/1997,カゼルタの18世紀の王宮と庭園、ヴァンヴィテッリの水道橋、サン・レウチョの関連遺産,41.07333,14.32639,,,イタリア共和国,文化遺産,1,0,0,1997,1,1,1,1,0,0,0,0,0,0
530,コア渓谷とシエガ・ベルデの先史時代の岩絵群/1998,コア渓谷とシエガ・ベルデの先史時代の岩絵群,41.03333333,-7.116666667,,,スペイン及びポルトガル共和国,文化遺産,1,0,0,1998,1,0,1,0,0,0,0,0,0,0
